lado_rebatimento, lado_arremesso, peso_jogador, altura_jogador, pais_origem
Direito, Direito, 72.64, 170.18, USA
Esquerdo, Esquerdo, 79.0, 182.88, USA
Esquerdo, Esquerdo, 77.18, 177.8, USA
Esquerdo, Esquerdo, 74.91, 177.8, USA
Direito, Direito, 88.53, 177.8, USA
Esquerdo, , 81.72, 180.34, USA
Direito, Esquerdo, 79.45, 182.88, USA
Direito, Direito, 71.73, 180.34, USA
Direito, Direito, 74.91, 182.88, USA
Direito, Direito, 77.18, 185.42, USA
Direito, Esquerdo, 81.72, 180.34, USA
Direito, Direito, 97.61, 187.96, USA
Direito, Direito, 77.18, 177.8, USA
Esquerdo, Esquerdo, 77.18, 175.26, USA
Esquerdo, Direito, 78.09, 180.34, USA
Direito, Direito, 74.0, 180.34, USA
Esquerdo, Esquerdo, 79.0, 182.88, USA
Direito, Direito, 86.26, 182.88, USA
Direito, Direito, 83.99, 187.96, USA
Direito, Direito, 76.27, 172.72, USA
Direito, Direito, 83.99, 187.96, USA
Direito, Esquerdo, 77.18, 180.34, USA
Direito, Direito, 70.37, 182.88, USA
Direito, Direito, 83.99, 185.42, USA
Direito, Direito, 75.82, 177.8, USA
Direito, Direito, 88.53, 180.34, USA
Esquerdo, Esquerdo, 83.08, 185.42, USA
Direito, Esquerdo, 86.26, 180.34, USA
Direito, Direito, 83.99, 185.42, USA
Direito, Direito, 74.91, 175.26, USA
Esquerdo, Esquerdo, 72.64, 177.8, USA
Direito, Direito, 77.18, 180.34, USA
Esquerdo, Direito, 77.18, 177.8, USA
Direito, Direito, 81.72, 182.88, USA
Direito, Direito, 86.26, 185.42, USA
Esquerdo, Esquerdo, 81.72, 180.34, USA
Esquerdo, Esquerdo, 74.91, 177.8, USA
Direito, Esquerdo, 78.09, 187.96, USA
Direito, Esquerdo, 72.64, 175.26, USA
Direito, Direito, 88.53, 187.96, USA
Direito, Direito, 79.45, 185.42, USA
Direito, Direito, 79.45, 180.34, USA
Direito, Direito, 88.53, 187.96, USA
Direito, Direito, 81.72, 185.42, USA
Direito, Direito, 70.37, 175.26, USA
Direito, Direito, 86.26, 185.42, USA
Esquerdo, Esquerdo, 79.45, 180.34, USA
Direito, Direito, 83.99, 182.88, USA
Direito, Esquerdo, 81.72, 182.88, USA
Direito, Esquerdo, 83.99, 180.34, USA
Esquerdo, Direito, 77.18, 180.34, USA
Direito, Direito, 83.99, 177.8, USA
Direito, , 84.9, 182.88, USA
Direito, Direito, 77.18, 185.42, USA
Direito, Direito, 85.81, 180.34, USA
Direito, Direito, 83.99, 182.88, USA
Esquerdo, Esquerdo, 77.18, 180.34, USA
Direito, Direito, 81.72, 175.26, USA
Direito, Direito, 81.72, 182.88, USA
Direito, Direito, 93.98, 185.42, USA
Direito, Direito, 81.72, 182.88, USA
Direito, Direito, 79.45, 175.26, USA
Direito, Direito, 74.91, 177.8, USA
Esquerdo, Esquerdo, 83.99, 180.34, USA
Direito, Direito, 86.26, 185.42, USA
Direito, Direito, 99.88, 193.04, USA
Direito, Direito, 81.72, 177.8, USA
Direito, Direito, 81.72, 190.5, USA
Direito, Direito, 77.18, 182.88, USA
Direito, Direito, 81.72, 187.96, USA
Direito, Direito, 90.8, 187.96, USA
Direito, Esquerdo, 79.45, 182.88, USA
Direito, Esquerdo, 76.27, 185.42, USA
Direito, Esquerdo, 77.18, 182.88, USA
Direito, Direito, 74.91, 177.8, USA
Direito, Direito, 79.45, 182.88, USA
Direito, Direito, 77.18, 172.72, USA
Esquerdo, Direito, 79.45, 185.42, USA
Direito, Direito, 86.26, 187.96, USA
Direito, Direito, 74.91, 177.8, Mexico
Direito, Direito, 74.91, 177.8, USA
Direito, Direito, 83.99, 185.42, USA
Direito, , 77.18, 182.88, USA
Esquerdo, Esquerdo, 85.35, 185.42, USA
Direito, Direito, 72.64, 182.88, USA
Direito, Direito, 81.72, 185.42, USA
Direito, Direito, 76.27, 182.88, USA
Direito, Direito, 80.81, 182.88, USA
Direito, Direito, 79.45, 185.42, USA
Direito, Direito, 76.27, 175.26, USA
Direito, Esquerdo, 81.72, 187.96, USA
Direito, Direito, 90.8, 187.96, USA
Direito, Direito, 81.72, 172.72, Cuba
Direito, Direito, 79.45, 180.34, USA
Esquerdo, Esquerdo, 81.72, 180.34, USA
Direito, Esquerdo, 72.64, 175.26, USA
Direito, Direito, 79.45, 182.88, USA
Direito, Direito, 83.99, 177.8, USA
Esquerdo, Esquerdo, 79.45, 182.88, USA
Direito, Direito, 83.99, 187.96, USA
Direito, , 83.99, 187.96, USA
Esquerdo, Esquerdo, 79.45, 177.8, USA
Direito, Direito, 81.72, 187.96, USA
Direito, Direito, 74.91, 180.34, USA
Esquerdo, Direito, 81.72, 182.88, USA
Direito, Direito, 74.91, 182.88, USA
Esquerdo, Direito, 74.46, 172.72, USA
Esquerdo, Esquerdo, 84.44, 182.88, USA
Direito, Esquerdo, 77.18, 185.42, USA
Esquerdo, Esquerdo, 83.99, 180.34, USA
Direito, Direito, 81.72, 177.8, USA
Direito, Esquerdo, 79.45, 185.42, USA
Direito, Direito, 89.89, 187.96, USA
Direito, Direito, 79.45, 187.96, USA
Direito, Direito, 74.91, 182.88, USA
Direito, Direito, 68.1, 177.8, USA
Direito, Direito, 78.09, 180.34, USA
Direito, Direito, 81.72, 182.88, USA
Direito, Direito, 86.26, 185.42, USA
Direito, Direito, 83.99, 182.88, USA
Direito, , 81.72, 187.96, USA
Direito, Direito, 84.44, 185.42, USA
Direito, Esquerdo, 74.91, 175.26, USA
Direito, Direito, 80.81, 180.34, USA
Direito, Direito, 81.72, 180.34, USA
Direito, Direito, 72.64, 180.34, USA
Direito, Direito, 77.18, 177.8, USA
Direito, Direito, 97.61, 185.42, USA
Direito, Direito, 89.89, 190.5, USA
Direito, Direito, 83.99, 182.88, USA
Direito, Direito, 81.72, 180.34, USA
Direito, Direito, 79.45, 180.34, USA
Esquerdo, Esquerdo, 81.72, 180.34, USA
Esquerdo, Esquerdo, 82.17, 180.34, USA
Esquerdo, Esquerdo, 72.64, 177.8, USA
Esquerdo, Esquerdo, 74.91, 177.8, USA
Esquerdo, Esquerdo, 74.91, 180.34, USA
Esquerdo, Esquerdo, 86.26, 182.88, USA
Direito, Direito, 74.91, 180.34, USA
Direito, Direito, 77.18, 180.34, USA
Direito, Esquerdo, 70.37, 182.88, USA
Direito, Direito, 86.26, 180.34, USA
Esquerdo, Esquerdo, 80.81, 177.8, USA
Direito, Direito, 72.64, 170.18, USA
Esquerdo, Direito, 81.72, 182.88, USA
Direito, , 86.26, 172.72, USA
Direito, Direito, 83.54, 182.88, USA
Direito, Direito, 88.53, 182.88, USA
Direito, Esquerdo, 97.61, 187.96, USA
Direito, Direito, 82.63, 177.8, USA
Direito, Direito, 56.75, 162.56, USA
Direito, Direito, 79.45, 180.34, USA
Direito, Direito, 83.99, 185.42, USA
Direito, Direito, 86.26, 187.96, USA
Direito, Direito, 79.45, 180.34, USA
Direito, Direito, 79.45, 180.34, USA
Direito, Esquerdo, 77.18, 177.8, USA
Direito, Direito, 99.88, 187.96, USA
Direito, Direito, 89.89, 180.34, USA
Esquerdo, Esquerdo, 81.72, 175.26, USA
Direito, Direito, 82.17, 180.34, USA
Esquerdo, Esquerdo, 79.45, 187.96, USA
Direito, Direito, 79.45, 187.96, USA
Esquerdo, Esquerdo, 95.34, 187.96, USA
Direito, Esquerdo, 81.72, 187.96, USA
Direito, Direito, 76.27, 180.34, USA
Direito, , 86.71, 185.42, USA
Direito, Esquerdo, 81.72, 180.34, USA
Esquerdo, Esquerdo, 88.53, 187.96, USA
Direito, Direito, 87.62, 187.96, USA
Direito, Direito, 77.18, 187.96, USA
Direito, Direito, 80.81, 177.8, USA
Direito, Direito, 81.72, 185.42, USA
Esquerdo, Esquerdo, 87.17, 185.42, USA
Direito, Esquerdo, 80.81, 180.34, USA
Direito, Direito, 83.08, 182.88, USA
Direito, Direito, 79.45, 187.96, USA
Direito, Direito, 83.99, 185.42, USA
Direito, Direito, 79.0, 180.34, USA
Direito, Esquerdo, 93.07, 182.88, USA
Esquerdo, Esquerdo, 83.99, 185.42, USA
Direito, Direito, 88.53, 190.5, USA
Direito, Direito, 83.99, 190.5, USA
Direito, Direito, 88.53, 187.96, USA
Direito, Direito, 77.18, 180.34, USA
Direito, Direito, 74.91, 172.72, USA
Direito, Direito, 72.64, 177.8, USA
Esquerdo, Esquerdo, 86.26, 182.88, USA
Esquerdo, Esquerdo, 74.91, 180.34, USA
Direito, Direito, 83.99, 187.96, USA
Esquerdo, Esquerdo, 77.18, 172.72, USA
Direito, Direito, 79.45, 187.96, USA
Direito, Esquerdo, 77.18, 167.64, USA
Direito, Direito, 95.34, 198.12, USA
Esquerdo, Esquerdo, 68.1, 170.18, USA
Direito, Direito, 79.45, 190.5, USA
Direito, Esquerdo, 86.26, 190.5, USA
Direito, Direito, 77.18, 182.88, USA
Direito, Direito, 83.99, 182.88, USA
Esquerdo, Esquerdo, 79.45, 185.42, USA
Direito, Esquerdo, 74.46, 177.8, USA
Direito, Direito, 87.17, 182.88, USA
Direito, , 72.64, 170.18, USA
Direito, Direito, 78.54, 182.88, USA
Esquerdo, Direito, 82.63, 180.34, USA
Direito, Esquerdo, 88.53, 190.5, USA
Direito, Direito, 81.72, 187.96, USA
Direito, Direito, 89.89, 187.96, USA
Esquerdo, Esquerdo, 87.62, 182.88, USA
Direito, Direito, 77.18, 175.26, USA
Direito, Direito, 74.91, 177.8, USA
Direito, Direito, 81.72, 175.26, USA
Direito, Direito, 83.99, 177.8, USA
Direito, Direito, 77.18, 177.8, USA
Direito, Direito, 83.99, 177.8, USA
Direito, Direito, 79.45, 182.88, USA
Direito, Esquerdo, 83.54, 187.96, USA
Direito, Direito, 86.26, 180.34, USA
Direito, Esquerdo, 90.8, 180.34, CAN
Direito, Direito, 86.26, 187.96, USA
Direito, Direito, 76.27, 177.8, USA
Esquerdo, Esquerdo, 74.91, 177.8, USA
Direito, Direito, 88.53, 187.96, USA
Direito, Direito, 77.18, 180.34, USA
Direito, Direito, 70.37, 175.26, USA
Direito, , 86.26, 185.42, USA
Esquerdo, , 79.0, 177.8, USA
Esquerdo, Esquerdo, 83.99, 187.96, USA
Direito, Direito, 88.98, 187.96, USA
Direito, Direito, 88.53, 187.96, USA
Direito, Direito, 88.53, 185.42, USA
Direito, Direito, 90.8, 187.96, USA
Direito, Direito, 90.8, 190.5, USA
Direito, , 76.27, 180.34, USA
Direito, Direito, 79.45, 180.34, USA
Direito, Direito, 79.0, 185.42, USA
Direito, Direito, 83.08, 180.34, USA
Esquerdo, Esquerdo, 77.18, 172.72, USA
Direito, Direito, 79.45, 180.34, USA
Direito, Direito, 74.91, 172.72, USA
Esquerdo, Esquerdo, 84.44, 175.26, USA
Direito, Esquerdo, 81.72, 180.34, USA
Direito, Direito, 86.26, 187.96, USA
Direito, Direito, 82.63, 182.88, USA
Direito, Direito, 86.26, 182.88, USA
Esquerdo, , 86.26, 185.42, USA
Direito, Direito, 81.72, 182.88, Italy
Direito, Esquerdo, 79.45, 180.34, USA
Direito, Direito, 88.53, 187.96, USA
Direito, Esquerdo, 86.26, 182.88, USA
Direito, Direito, 79.45, 182.88, USA
Direito, Direito, 77.18, 175.26, USA
Direito, , 86.26, 187.96, USA
Direito, , 74.91, 172.72, USA
Direito, Direito, 81.72, 182.88, USA
Direito, Direito, 83.99, 187.96, USA
Esquerdo, Esquerdo, 76.27, 167.64, USA
Esquerdo, , 79.45, 177.8, USA
Esquerdo, Esquerdo, 92.16, 195.58, USA
Direito, Direito, 79.45, 187.96, USA
Direito, Direito, 83.99, 182.88, USA
Direito, Direito, 90.8, 185.42, USA
Direito, Direito, 74.91, 177.8, USA
Direito, Direito, 83.99, 185.42, USA
Direito, Direito, 83.99, 182.88, USA
Direito, Esquerdo, 83.99, 182.88, USA
Direito, Direito, 88.53, 182.88, USA
Direito, Direito, 86.26, 177.8, USA
Direito, Direito, 83.99, 185.42, USA
Direito, Esquerdo, 83.99, 182.88, USA
Direito, Direito, 79.45, 172.72, USA
Direito, Direito, 81.72, 175.26, USA
Direito, Direito, 82.17, 182.88, USA
Direito, Direito, 86.26, 187.96, USA
Esquerdo, Esquerdo, 81.72, 182.88, USA
Direito, Direito, 70.37, 182.88, USA
Direito, Direito, 77.18, 185.42, USA
Direito, Direito, 83.99, 172.72, USA
Direito, Direito, 74.91, 172.72, USA
Direito, Direito, 88.53, 193.04, USA
Direito, Direito, 80.81, 177.8, USA
Direito, Esquerdo, 95.34, 187.96, USA
Direito, Direito, 74.91, 180.34, USA
Direito, Direito, 82.17, 177.8, USA
Direito, Direito, 77.18, 182.88, USA
Direito, Direito, 70.37, 180.34, USA
Esquerdo, Direito, 83.99, 182.88, USA
Direito, Direito, 72.64, 177.8, USA
Direito, Direito, 77.18, 187.96, USA
Esquerdo, Esquerdo, 74.91, 185.42, USA
Direito, Direito, 87.17, 177.8, USA
Esquerdo, Esquerdo, 79.45, 180.34, USA
Esquerdo, Esquerdo, 72.64, 187.96, USA
Direito, Direito, 86.26, 182.88, USA
Direito, , 77.18, 180.34, USA
Esquerdo, Direito, 77.18, 177.8, USA
Direito, Direito, 79.45, 175.26, USA
Esquerdo, Esquerdo, 86.26, 185.42, USA
Direito, Direito, 76.27, 177.8, USA
Direito, Direito, 72.64, 180.34, USA
Direito, Direito, 77.18, 180.34, USA
Esquerdo, Esquerdo, 83.99, 180.34, USA
Direito, Esquerdo, 72.64, 177.8, USA
Direito, Direito, 87.17, 187.96, USA
Direito, Direito, 83.08, 182.88, USA
Direito, Direito, 80.81, 180.34, USA
Direito, Direito, 83.99, 185.42, USA
Esquerdo, Esquerdo, 89.44, 182.88, USA
Direito, Direito, 79.45, 182.88, USA
Esquerdo, Esquerdo, 92.16, 185.42, CAN
Direito, Direito, 86.26, 180.34, USA
Direito, Esquerdo, 79.45, 185.42, USA
Esquerdo, Esquerdo, 88.53, 182.88, USA
Esquerdo, Esquerdo, 72.64, 175.26, CAN
Direito, Direito, 81.72, 180.34, USA
Direito, Direito, 88.53, 185.42, USA
Esquerdo, Direito, 86.26, 190.5, USA
Direito, Direito, 81.72, 185.42, USA
Direito, Direito, 88.53, 182.88, USA
Direito, Direito, 83.08, 180.34, USA
Direito, Direito, 88.53, 182.88, USA
Direito, Direito, 74.91, 185.42, USA
Direito, Direito, 79.45, 177.8, USA
Direito, Direito, 83.99, 185.42, USA
Direito, Direito, 74.46, 177.8, USA
Direito, Direito, 70.37, 177.8, Cuba
Direito, Direito, 95.34, 190.5, USA
Direito, Direito, 88.53, 175.26, USA
Direito, Esquerdo, 74.91, 180.34, USA
Direito, Esquerdo, 77.18, 175.26, USA
Direito, Direito, 72.64, 182.88, USA
Direito, Direito, 95.34, 187.96, USA
Direito, Direito, 70.37, 175.26, USA
Direito, Direito, 81.72, 182.88, USA
Direito, Direito, 74.46, 175.26, USA
Direito, Direito, 86.26, 187.96, USA
Direito, Direito, 81.72, 182.88, USA
Direito, Direito, 86.26, 182.88, USA
Direito, , 86.26, 182.88, USA
Direito, Esquerdo, 74.91, 182.88, USA
Esquerdo, Direito, 83.99, 180.34, USA
Direito, Direito, 86.26, 180.34, USA
Direito, Direito, 68.1, 172.72, USA
Direito, Direito, 77.18, 187.96, USA
Direito, Direito, 81.72, 177.8, USA
Direito, Esquerdo, 81.72, 177.8, USA
Esquerdo, Esquerdo, 81.72, 172.72, USA
Direito, Direito, 81.72, 182.88, USA
Direito, Direito, 77.18, 180.34, USA
Direito, Direito, 83.99, 180.34, USA
Direito, Direito, 83.99, 185.42, USA
Direito, , 75.82, 167.64, USA
Direito, Esquerdo, 81.72, 175.26, USA
Direito, Direito, 90.8, 182.88, USA
Direito, Direito, 86.26, 182.88, USA
Direito, Direito, 82.63, 185.42, USA
Direito, Direito, 86.26, 182.88, USA
Direito, Esquerdo, 82.63, 185.42, USA
Direito, , 86.26, 185.42, USA
Direito, Direito, 75.82, 177.8, USA
Direito, Direito, 79.45, 180.34, USA
Esquerdo, Direito, 81.72, 180.34, USA
Direito, Esquerdo, 84.44, 185.42, USA
Direito, Direito, 77.18, 182.88, USA
Esquerdo, Esquerdo, 79.45, 190.5, USA
Direito, Direito, 79.45, 177.8, USA
Direito, Direito, 77.18, 180.34, USA
Direito, Direito, 79.45, 180.34, USA
Direito, Esquerdo, 81.72, 180.34, USA
Esquerdo, Esquerdo, 79.45, 177.8, USA
Direito, Direito, 81.72, 182.88, USA
Direito, Direito, 83.99, 187.96, USA
Direito, Esquerdo, 88.08, 187.96, USA
Direito, Direito, 83.99, 182.88, USA
Direito, Direito, 79.45, 180.34, USA
Direito, Direito, 75.36, 180.34, USA
Direito, Direito, 79.45, 180.34, USA
Direito, Esquerdo, 79.45, 185.42, USA
Esquerdo, Direito, 77.18, 180.34, USA
Direito, Direito, 88.53, 182.88, USA
Direito, Direito, 81.72, 187.96, USA
Direito, Direito, 77.18, 182.88, USA
Direito, Esquerdo, 90.8, 185.42, USA
Direito, Direito, 80.81, 180.34, USA
Direito, Direito, 88.98, 185.42, USA
Esquerdo, , 79.45, 180.34, USA
Direito, Direito, 88.53, 182.88, USA
Direito, Direito, 83.99, 185.42, USA
Direito, Direito, 81.72, 182.88, USA
Direito, Direito, 81.72, 180.34, USA
Direito, Direito, 79.45, 177.8, USA
Direito, Direito, 81.72, 190.5, USA
Esquerdo, Esquerdo, 88.53, 185.42, USA
Esquerdo, Esquerdo, 81.72, 180.34, USA
Direito, Direito, 77.18, 177.8, USA
Direito, Direito, 89.89, 182.88, USA
Esquerdo, Esquerdo, 79.45, 182.88, USA
Direito, Direito, 70.37, 177.8, USA
Direito, Direito, 79.45, 182.88, USA
Direito, Direito, 79.45, 172.72, USA
Direito, Direito, 65.83, 167.64, USA
Direito, Direito, 79.45, 177.8, USA
Direito, Direito, 79.45, 187.96, USA
Direito, Direito, 83.99, 195.58, USA
Direito, Direito, 72.64, 177.8, USA
Direito, Direito, 81.72, 182.88, USA
Direito, Direito, 81.72, 182.88, USA
Direito, Esquerdo, 75.82, 180.34, USA
Direito, Direito, 77.18, 180.34, USA
Esquerdo, Direito, 77.18, 187.96, USA
Direito, Direito, 79.45, 180.34, USA
Direito, Direito, 74.91, 172.72, USA
Direito, Direito, 72.64, 175.26, USA
Direito, Direito, 74.91, 175.26, USA
Direito, Direito, 77.18, 180.34, USA
Direito, Esquerdo, 82.63, 175.26, USA
Direito, Direito, 79.45, 180.34, USA
Esquerdo, Esquerdo, 74.91, 170.18, Cuba
Direito, Direito, 79.45, 182.88, USA
Esquerdo, Esquerdo, 89.89, 187.96, USA
Esquerdo, Esquerdo, 79.45, 182.88, USA
Direito, Direito, 83.99, 180.34, USA
Direito, Direito, 90.8, 182.88, USA
Direito, Direito, 81.72, 177.8, USA
Direito, , 74.91, 175.26, USA
Direito, Direito, 74.0, 180.34, CAN
Direito, Direito, 86.26, 187.96, USA
Direito, Esquerdo, 77.18, 175.26, USA
Direito, Direito, 79.45, 172.72, USA
Direito, Direito, 77.18, 182.88, USA
Direito, Direito, 84.9, 187.96, USA
Direito, Direito, 95.34, 187.96, USA
Esquerdo, Esquerdo, 77.18, 182.88, USA
Esquerdo, Esquerdo, 74.91, 185.42, USA
Direito, Direito, 95.34, 190.5, USA
Esquerdo, Esquerdo, 79.45, 182.88, USA
Direito, Direito, 83.99, 185.42, USA
Esquerdo, Direito, 86.26, 187.96, USA
Direito, Esquerdo, 79.45, 182.88, USA
Direito, Direito, 83.99, 182.88, USA
Direito, Direito, 80.81, 175.26, USA
Direito, Esquerdo, 81.72, 185.42, USA
Direito, , 72.64, 180.34, USA
Direito, Direito, 82.63, 182.88, USA
Direito, Direito, 81.72, 182.88, USA
Direito, Direito, 81.72, 187.96, USA
Direito, Direito, 80.81, 180.34, USA
Direito, Direito, 78.54, 180.34, USA
Direito, Direito, 83.99, 193.04, USA
Direito, Direito, 74.91, 180.34, USA
Direito, Direito, 86.26, 185.42, USA
Direito, Direito, 81.72, 182.88, USA
Direito, Esquerdo, 83.54, 185.42, USA
Direito, Direito, 74.91, 180.34, USA
Direito, Direito, 83.99, 182.88, USA
Direito, , 90.8, 185.42, USA
Esquerdo, Esquerdo, 77.18, 172.72, USA
Direito, Esquerdo, 80.81, 180.34, USA
Direito, Esquerdo, 75.82, 177.8, USA
Direito, Direito, 86.26, 185.42, USA
Direito, Direito, 95.34, 187.96, USA
Direito, Esquerdo, 76.27, 175.26, USA
Direito, Esquerdo, 93.07, 190.5, USA
Direito, Direito, 72.64, 177.8, USA
Direito, Esquerdo, 78.09, 187.96, USA
Direito, Direito, 79.45, 180.34, USA
Esquerdo, Esquerdo, 95.34, 190.5, USA
Direito, Direito, 74.91, 180.34, USA
Direito, Esquerdo, 83.99, 177.8, USA
Direito, Direito, 79.45, 180.34, USA
Esquerdo, Esquerdo, 83.99, 177.8, USA
Direito, Direito, 95.34, 193.04, USA
Direito, Esquerdo, 83.99, 187.96, USA
Direito, Direito, 82.63, 185.42, Venezuela
Esquerdo, Esquerdo, 79.45, 182.88, USA
Direito, Direito, 83.99, 182.88, USA
Direito, Direito, 80.36, 177.8, USA
Direito, Direito, 86.26, 187.96, USA
Direito, Direito, 83.99, 185.42, USA
Direito, Direito, 88.53, 187.96, USA
Direito, Direito, 86.26, 187.96, USA
Esquerdo, Direito, 83.99, 187.96, USA
Direito, Direito, 73.55, 182.88, USA
Direito, Direito, 83.99, 185.42, USA
Direito, Direito, 89.44, 187.96, USA
Direito, Direito, 81.72, 182.88, USA
Direito, Esquerdo, 84.9, 177.8, USA
Direito, Direito, 86.26, 175.26, USA
Direito, Direito, 83.08, 185.42, USA
Direito, Direito, 79.45, 182.88, USA
Direito, Esquerdo, 86.26, 187.96, USA
Direito, Direito, 74.46, 182.88, USA
Direito, Direito, 81.72, 185.42, USA
Direito, Esquerdo, 76.27, 180.34, USA
Direito, Direito, 83.99, 187.96, USA
Direito, Direito, 81.72, 185.42, USA
Esquerdo, Esquerdo, 92.62, 190.5, USA
Direito, Direito, 85.81, 187.96, USA
Direito, , 81.72, 185.42, USA
Direito, Direito, 79.0, 175.26, USA
Direito, Direito, 87.62, 185.42, USA
Direito, Direito, 79.45, 177.8, USA
Direito, Direito, 77.18, 177.8, USA
Direito, Direito, 77.18, 180.34, USA
Direito, Direito, 78.09, 187.96, USA
Direito, Direito, 81.72, 185.42, USA
Esquerdo, Direito, 86.26, 185.42, USA
Direito, Direito, 86.26, 180.34, USA
Esquerdo, Esquerdo, 76.27, 180.34, USA
Direito, Direito, 74.91, 177.8, USA
Direito, Direito, 80.81, 180.34, USA
Esquerdo, Esquerdo, 88.53, 185.42, USA
Esquerdo, Esquerdo, 77.18, 177.8, USA
Direito, Direito, 83.08, 185.42, USA
Direito, Direito, 77.18, 177.8, USA
Direito, Esquerdo, 79.45, 177.8, USA
Direito, Direito, 77.18, 180.34, USA
Esquerdo, Esquerdo, 77.18, 187.96, USA
Direito, Direito, 79.45, 187.96, USA
Direito, Direito, 79.45, 180.34, USA
Direito, Direito, 72.64, 167.64, USA
Direito, Direito, 81.72, 185.42, USA
Direito, Direito, 93.07, 190.5, USA
Direito, Direito, 92.62, 190.5, USA
Direito, Direito, 86.26, 182.88, USA
Esquerdo, Esquerdo, 77.18, 175.26, USA
Direito, Direito, 81.72, 187.96, USA
Direito, Direito, 83.99, 187.96, USA
Direito, Direito, 83.99, 182.88, USA
Direito, Esquerdo, 83.99, 180.34, USA
Direito, Direito, 79.45, 187.96, USA
Direito, , 77.18, 182.88, USA
Direito, Direito, 85.35, 175.26, USA
Direito, Direito, 74.0, 177.8, USA
Direito, Direito, 79.45, 180.34, USA
Direito, Direito, 86.26, 182.88, USA
Direito, Direito, 83.99, 187.96, USA
Esquerdo, Direito, 79.45, 182.88, USA
Direito, Direito, 74.91, 177.8, USA
Direito, Direito, 77.18, 177.8, USA
Direito, Esquerdo, 78.09, 182.88, USA
Direito, Direito, 86.26, 180.34, USA
Direito, Direito, 83.54, 185.42, USA
Direito, Direito, 79.45, 182.88, USA
Direito, Direito, 88.53, 185.42, USA
Direito, , 86.26, 182.88, USA
Direito, Direito, 79.45, 182.88, USA
Direito, Direito, 77.18, 187.96, USA
Direito, Esquerdo, 79.45, 182.88, USA
Direito, Esquerdo, 85.35, 185.42, USA
Direito, Direito, 87.62, 187.96, USA
Direito, Esquerdo, 79.45, 182.88, USA
Direito, Direito, 74.91, 182.88, USA
Esquerdo, Direito, 90.8, 187.96, USA
Direito, Direito, 83.99, 185.42, USA
Direito, Direito, 74.91, 180.34, USA
Direito, Direito, 68.1, 177.8, USA
Direito, Direito, 72.64, 175.26, USA
Direito, Direito, 74.91, 182.88, USA
Direito, Direito, 88.08, 187.96, USA
Esquerdo, Esquerdo, 86.26, 185.42, USA
Direito, Direito, 83.99, 180.34, USA
