lado_rebatimento, lado_arremesso, peso_jogador, altura_jogador, pais_origem
Direito, Direito, 77.18, 175.26, USA
Direito, Direito, 81.72, 185.42, USA
Direito, Direito, 68.1, 177.8, USA
Direito, Direito, 70.37, 162.56, USA
None, Direito, None, 172.72, USA
Direito, Direito, None, None, USA
None, Direito, 75.36, 165.1, USA
Direito, Direito, None, 175.26, USA
Direito, Direito, 77.18, 175.26, USA
Direito, Direito, 79.45, 182.88, USA
Direito, None, None, 170.18, USA
Direito, Direito, 74.91, 175.26, Germany
Direito, Direito, 72.64, 177.8, USA
Esquerdo, Direito, 83.08, 185.42, USA
Direito, Direito, 77.18, 175.26, USA
Direito, Direito, None, None, USA
Esquerdo, Esquerdo, 84.44, 182.88, USA
Esquerdo, Esquerdo, 72.64, 167.64, USA
Direito, Direito, 77.18, 175.26, USA
Direito, Direito, 79.45, 182.88, USA
Direito, Direito, 74.91, 177.8, CAN
Esquerdo, Esquerdo, 99.88, 180.34, USA
Direito, Direito, 95.34, 193.04, USA
Direito, Direito, 68.1, 182.88, USA
Direito, Direito, 74.91, 180.34, USA
Direito, Direito, 99.88, 193.04, USA
Esquerdo, Esquerdo, 81.72, 170.18, USA
Direito, None, 77.18, 177.8, USA
Esquerdo, Esquerdo, 76.27, 180.34, USA
Esquerdo, Direito, 95.34, 195.58, USA
Direito, Direito, 83.99, 182.88, USA
Direito, Direito, 81.72, 190.5, USA
Direito, Direito, 74.91, 177.8, USA
Esquerdo, Esquerdo, 74.91, 185.42, USA
Direito, Direito, 79.45, 182.88, USA
Direito, Direito, 83.99, 182.88, USA
Direito, Direito, 74.91, 167.64, USA
Esquerdo, Esquerdo, 70.37, 177.8, USA
Direito, Esquerdo, 78.09, 182.88, USA
Direito, Direito, 74.0, 180.34, USA
Direito, Esquerdo, 74.91, 180.34, USA
Direito, None, None, 175.26, USA
Direito, None, 79.45, 180.34, USA
Direito, Direito, 77.18, 180.34, USA
Direito, Direito, 81.72, 193.04, USA
Esquerdo, Direito, 74.91, 177.8, USA
Direito, Direito, 79.45, 180.34, USA
Direito, Direito, 77.18, 172.72, USA
Direito, Esquerdo, 68.1, 177.8, USA
Direito, None, 63.56, 172.72, USA
Direito, Direito, 81.72, 182.88, USA
Esquerdo, Esquerdo, 76.27, 177.8, USA
Direito, Direito, 81.72, 185.42, USA
Esquerdo, Esquerdo, 76.27, 177.8, USA
Direito, Direito, 70.37, 180.34, USA
Direito, None, 65.83, 167.64, USA
Direito, None, 79.45, 177.8, USA
Esquerdo, Esquerdo, 77.18, 180.34, USA
Direito, Esquerdo, 76.27, 180.34, USA
Direito, Direito, 72.64, 182.88, USA
Esquerdo, Esquerdo, 81.72, 187.96, USA
Direito, Direito, 72.64, 180.34, USA
Direito, Direito, 70.37, 170.18, USA
Direito, Direito, 72.64, 180.34, USA
Direito, Direito, 65.83, 170.18, USA
Direito, Direito, 68.1, 172.72, USA
Direito, None, 68.1, 172.72, USA
Direito, Direito, 68.1, 180.34, USA
Direito, Direito, 81.72, 182.88, USA
Direito, Esquerdo, 68.55, 175.26, USA
Esquerdo, Esquerdo, 70.37, 170.18, USA
Direito, Direito, 68.1, 167.64, USA
Esquerdo, Esquerdo, 77.18, 182.88, USA
Direito, None, 83.99, 182.88, USA
Direito, Direito, 72.64, 180.34, USA
Esquerdo, Esquerdo, None, 180.34, USA
Direito, Direito, 79.45, 180.34, USA
Direito, Direito, 74.91, 175.26, USA
Direito, Direito, 74.91, 180.34, USA
Direito, Direito, None, 167.64, USA
Esquerdo, Esquerdo, 83.99, 172.72, USA
Direito, Esquerdo, 90.8, 185.42, USA
Direito, Direito, 83.99, 187.96, USA
Direito, Esquerdo, 74.91, 180.34, USA
Direito, Direito, 76.73, 177.8, USA
Esquerdo, Esquerdo, 81.72, 180.34, USA
Direito, Esquerdo, 81.72, 187.96, USA
Esquerdo, Esquerdo, 84.9, 195.58, USA
Direito, Direito, 79.45, 177.8, USA
Direito, None, 84.9, 190.5, USA
Direito, Esquerdo, 70.37, 175.26, USA
Direito, Direito, 77.18, 177.8, Ireland
Direito, None, 74.91, 170.18, USA
Direito, Direito, 74.91, 180.34, USA
Esquerdo, Direito, 79.45, 180.34, USA
Direito, Direito, 86.26, 190.5, USA
Direito, Direito, 77.18, 177.8, USA
Direito, Direito, 74.91, 180.34, USA
Esquerdo, Esquerdo, 74.91, 187.96, USA
Direito, Direito, 74.91, 182.88, USA
Direito, Direito, 81.72, 180.34, USA
Esquerdo, Esquerdo, 80.81, 182.88, USA
Esquerdo, Esquerdo, 81.72, 185.42, USA
Direito, Esquerdo, 83.99, 182.88, USA
Direito, None, 68.1, 165.1, USA
Direito, Direito, 70.37, 172.72, USA
Direito, Direito, 74.91, 182.88, USA
Direito, Direito, 76.27, 182.88, USA
Direito, Direito, 80.81, 180.34, USA
Direito, Direito, 83.99, 175.26, USA
Direito, Direito, 83.99, 180.34, USA
Direito, Esquerdo, 72.64, 180.34, USA
Direito, Direito, 79.0, 180.34, USA
Direito, Direito, 79.45, 187.96, USA
Direito, Direito, 72.64, 177.8, USA
Esquerdo, Esquerdo, 72.64, 172.72, CAN
Direito, Direito, 76.27, 187.96, USA
Direito, Direito, 70.37, 175.26, USA
Esquerdo, None, 74.91, 180.34, USA
Direito, Direito, 79.0, 180.34, USA
Direito, None, 69.92, 175.26, USA
Direito, Direito, 83.99, 180.34, USA
Direito, Direito, 81.72, 187.96, USA
Direito, Direito, 70.37, 165.1, USA
Direito, Direito, 75.36, 180.34, USA
Direito, Esquerdo, 77.18, 180.34, USA
Esquerdo, Esquerdo, 70.37, 170.18, USA
Direito, Direito, 83.99, 180.34, USA
Direito, Direito, 81.72, 187.96, USA
Direito, Direito, 70.37, 175.26, USA
Direito, Esquerdo, 86.26, 180.34, USA
Direito, Direito, 88.53, 193.04, Germany
Direito, Direito, 79.0, 182.88, USA
Direito, Direito, 76.27, 172.72, USA
Direito, Direito, 81.72, 185.42, USA
Esquerdo, Esquerdo, 79.45, 180.34, USA
Direito, Direito, 81.72, 180.34, USA
Direito, Esquerdo, 70.37, 175.26, USA
Direito, Direito, 83.54, 182.88, USA
Direito, Direito, 81.72, 182.88, USA
Direito, Direito, 77.63, 180.34, USA
Direito, Direito, 83.99, 180.34, USA
Direito, None, 81.72, 182.88, USA
Esquerdo, Esquerdo, 79.45, 180.34, USA
Direito, Direito, 79.45, 182.88, USA
Direito, Direito, 83.99, 182.88, USA
Direito, Esquerdo, 77.18, 177.8, USA
Direito, Direito, 80.81, 177.8, USA
Direito, Direito, 72.64, 177.8, USA
Esquerdo, Direito, 82.63, 182.88, USA
Direito, Esquerdo, 77.18, 182.88, USA
Esquerdo, Esquerdo, 70.37, 177.8, USA
Direito, Direito, 74.91, 182.88, USA
Direito, Direito, 78.09, 180.34, USA
Direito, Direito, 79.45, 182.88, USA
Direito, Direito, 74.91, 180.34, USA
Direito, Direito, 76.27, 177.8, USA
Esquerdo, Esquerdo, 72.64, 175.26, United Kingdom
Direito, Direito, 90.8, 185.42, Cuba
Direito, Direito, 77.18, 180.34, USA
Direito, Direito, 78.09, 175.26, USA
Direito, Direito, 78.54, 175.26, USA
Direito, Direito, 76.27, 167.64, USA
Direito, Esquerdo, 79.45, 182.88, USA
Esquerdo, Esquerdo, 74.91, 180.34, USA
Direito, None, 68.1, 172.72, USA
Direito, Direito, 72.64, 175.26, USA
Direito, Direito, 72.64, 180.34, USA
Direito, Direito, 72.64, 175.26, USA
Direito, Direito, 77.18, 175.26, USA
Esquerdo, Esquerdo, 64.47, 172.72, USA
Direito, None, 74.91, 175.26, USA
Direito, Esquerdo, 74.91, 170.18, USA
Direito, Esquerdo, 78.09, 180.34, USA
Direito, None, 74.91, 165.1, USA
Direito, Direito, 77.18, 170.18, USA
Direito, Direito, 83.99, 180.34, USA
Direito, Esquerdo, 79.45, 177.8, USA
Esquerdo, Esquerdo, 70.37, 170.18, USA
Direito, Direito, 77.18, 177.8, USA
Esquerdo, Esquerdo, 74.91, 172.72, USA
Esquerdo, Esquerdo, 83.99, 177.8, USA
Direito, Direito, 81.72, 185.42, USA
Direito, Direito, 85.81, 175.26, USA
Direito, Esquerdo, 71.28, 167.64, USA
Direito, Direito, 77.18, 185.42, USA
Direito, Esquerdo, 74.91, 182.88, USA
Direito, Esquerdo, 74.91, 172.72, USA
Direito, Esquerdo, 80.81, 175.26, USA
Esquerdo, Esquerdo, 79.45, 177.8, USA
Esquerdo, Esquerdo, 71.73, 175.26, USA
Direito, Direito, 83.99, 185.42, USA
Direito, Direito, 86.26, 180.34, USA
Direito, Esquerdo, 72.64, 175.26, USA
Direito, Direito, 83.54, 180.34, USA
Direito, Direito, 88.98, 190.5, USA
Direito, Direito, 83.99, 180.34, USA
Direito, Esquerdo, 81.72, 182.88, USA
Esquerdo, Esquerdo, 74.91, 177.8, USA
Direito, Direito, 77.18, 175.26, USA
Esquerdo, Esquerdo, 83.99, 180.34, USA
Direito, Direito, 72.64, 180.34, USA
Direito, Direito, 79.9, 185.42, USA
Direito, Esquerdo, 81.72, 180.34, USA
Direito, Direito, 79.45, 185.42, USA
Esquerdo, Direito, 80.81, 177.8, USA
Direito, Direito, 83.99, 182.88, USA
Direito, None, 78.09, 182.88, USA
Direito, Direito, 86.26, 190.5, USA
Esquerdo, Esquerdo, 81.72, 182.88, USA
Direito, Direito, 74.91, 172.72, USA
Direito, Direito, 61.29, 175.26, USA
Direito, Direito, 81.72, 182.88, USA
Direito, Direito, 83.99, 180.34, USA
Direito, Direito, 78.09, 175.26, USA
Direito, Direito, 81.72, 177.8, USA
Direito, Direito, 77.18, 182.88, USA
Direito, Direito, 79.45, 177.8, USA
Direito, Direito, 77.18, 180.34, USA
Direito, Direito, 76.27, 180.34, USA
Direito, Direito, 79.9, 185.42, USA
Esquerdo, Esquerdo, 70.82, 177.8, Cuba
Direito, None, 81.72, 177.8, USA
Direito, Direito, 77.18, 182.88, USA
Direito, Direito, 74.91, 175.26, USA
Direito, Direito, 75.82, 182.88, USA
Direito, Direito, 74.46, 177.8, USA
Direito, Direito, 77.18, 177.8, USA
Direito, Direito, 84.9, 182.88, USA
Esquerdo, Direito, 86.26, 182.88, USA
Direito, Direito, None, 177.8, Spain
Esquerdo, Direito, 86.26, 182.88, USA
Direito, Direito, 81.72, 182.88, USA
Esquerdo, Esquerdo, 78.09, 180.34, USA
Direito, Direito, 74.91, 182.88, USA
Direito, Direito, 102.15, 182.88, USA
Direito, Direito, 86.26, 182.88, USA
Esquerdo, Esquerdo, 63.56, 170.18, Cuba
Direito, Esquerdo, 79.0, 182.88, USA
Direito, Direito, 84.44, 182.88, USA
Esquerdo, Direito, 83.99, 185.42, USA
Direito, Esquerdo, 79.45, 177.8, USA
Direito, Direito, 86.26, 187.96, USA
Direito, None, None, 187.96, USA
Direito, Direito, 83.99, 185.42, USA
Esquerdo, Esquerdo, 88.53, 185.42, USA
Direito, Direito, 79.45, 182.88, USA
Direito, Direito, 76.27, 175.26, USA
Direito, Direito, 79.45, 185.42, USA
Direito, Direito, 68.55, 172.72, USA
Direito, Direito, 70.37, 172.72, USA
Direito, Esquerdo, 79.45, 182.88, USA
Esquerdo, Esquerdo, 74.91, 187.96, USA
Direito, Direito, 65.83, 172.72, USA
Esquerdo, Esquerdo, 81.72, 185.42, USA
Esquerdo, Esquerdo, 72.64, 170.18, USA
Direito, Esquerdo, 83.99, 182.88, USA
Esquerdo, Direito, 74.91, 180.34, USA
Direito, Direito, 113.5, 187.96, USA
Direito, Esquerdo, 83.99, 182.88, USA
Direito, Direito, 76.27, 180.34, USA
Esquerdo, Esquerdo, 90.8, 187.96, USA
Direito, Direito, 77.18, 170.18, USA
Direito, Direito, 79.45, 182.88, USA
Direito, Esquerdo, 77.18, 175.26, USA
Direito, Direito, 83.99, 180.34, USA
Direito, Direito, 85.35, 182.88, USA
Direito, Direito, None, 180.34, USA
Direito, Direito, 79.45, 180.34, USA
Direito, Direito, 76.27, 180.34, USA
Direito, Esquerdo, 84.44, 182.88, USA
Direito, Esquerdo, 74.46, 177.8, USA
Direito, Direito, 74.91, 177.8, USA
Direito, Direito, 83.54, 187.96, USA
Direito, Direito, 79.45, 182.88, USA
Direito, Direito, 77.18, 177.8, USA
Direito, Esquerdo, 74.91, 175.26, USA
Direito, Direito, 77.18, 180.34, USA
Direito, Esquerdo, 77.18, 175.26, USA
Direito, Direito, 83.99, 177.8, USA
Esquerdo, None, 87.17, 180.34, USA
Direito, Esquerdo, 77.18, 182.88, USA
Direito, Direito, 90.8, 185.42, USA
Esquerdo, Esquerdo, 75.82, 177.8, USA
Direito, Direito, 70.37, 175.26, USA
Direito, Esquerdo, 83.99, 182.88, USA
Direito, Direito, 80.81, 182.88, USA
Direito, Direito, 74.91, 177.8, USA
Direito, Direito, 77.18, 170.18, USA
Direito, Direito, 77.18, 185.42, USA
Esquerdo, Esquerdo, 69.92, 177.8, USA
Esquerdo, Direito, 68.1, 177.8, USA
Direito, Esquerdo, 79.45, 177.8, USA
Esquerdo, Esquerdo, 77.18, 180.34, USA
Esquerdo, Esquerdo, 70.37, 170.18, USA
Direito, Direito, 79.45, 180.34, USA
Direito, Direito, 74.91, 175.26, USA
Direito, Direito, 80.81, 177.8, USA
Direito, Esquerdo, 86.26, 185.42, USA
Esquerdo, Esquerdo, 74.91, 180.34, USA
Direito, Direito, 76.27, 177.8, USA
Direito, Direito, 84.44, 185.42, USA
Direito, Direito, 87.17, 187.96, Ukriane
Direito, Direito, 87.17, 180.34, USA
Esquerdo, Esquerdo, 72.64, 170.18, USA
Direito, None, 72.64, 175.26, USA
Esquerdo, Esquerdo, 77.18, 182.88, USA
Esquerdo, Esquerdo, 83.99, 182.88, USA
Direito, Direito, 77.18, 175.26, USA
Direito, Direito, 86.26, 187.96, USA
Esquerdo, Esquerdo, 69.92, 172.72, USA
Esquerdo, Esquerdo, 90.8, 180.34, USA
Esquerdo, Esquerdo, 68.1, 170.18, USA
Direito, Direito, 70.37, 170.18, USA
Direito, Direito, 87.62, 182.88, USA
Esquerdo, Esquerdo, 72.64, 172.72, USA
Direito, Direito, 77.18, 180.34, USA
Direito, Esquerdo, 72.64, 180.34, USA
Esquerdo, Esquerdo, 88.53, 200.66, USA
Direito, Esquerdo, 83.99, 185.42, USA
Esquerdo, Esquerdo, 74.91, 180.34, USA
Direito, Direito, 83.99, 185.42, USA
Direito, Direito, 77.18, 177.8, USA
Direito, Direito, 74.91, 180.34, USA
Direito, Direito, 72.64, 175.26, USA
Direito, Direito, 77.18, 182.88, USA
Direito, Direito, 79.45, 182.88, USA
Direito, Esquerdo, 70.37, 175.26, USA
Esquerdo, Esquerdo, 74.46, 177.8, USA
Direito, Direito, 72.64, 172.72, USA
Direito, Direito, 72.64, 177.8, USA
Direito, Direito, 83.99, 182.88, USA
Direito, Direito, 68.1, 177.8, USA
Direito, Direito, 81.72, 182.88, USA
Direito, Direito, 72.64, 175.26, USA
Direito, Esquerdo, 81.72, 182.88, USA
Esquerdo, Direito, 72.64, 175.26, USA
Direito, Direito, 79.0, 177.8, USA
Direito, Direito, 78.09, 187.96, USA
Direito, Direito, 81.72, 182.88, USA
Esquerdo, Esquerdo, 70.37, 172.72, USA
Direito, Direito, 81.72, 180.34, USA
Direito, Direito, 72.64, 177.8, USA
Direito, Esquerdo, 79.45, 182.88, USA
Direito, Direito, 76.27, 182.88, USA
Direito, None, 81.72, 185.42, USA
Direito, Direito, 77.63, 180.34, CAN
Direito, Direito, 87.17, 190.5, USA
Direito, Esquerdo, 72.64, 170.18, USA
Direito, Esquerdo, 88.08, 187.96, USA
Direito, Direito, 77.18, 187.96, Germany
Direito, Direito, 81.72, 175.26, USA
Direito, Esquerdo, 74.0, 182.88, USA
Direito, Direito, 70.37, 175.26, USA
Esquerdo, Direito, 77.18, 180.34, USA
Direito, Direito, 77.18, 172.72, USA
Direito, Direito, 69.92, 172.72, USA
Direito, Direito, 66.74, 162.56, USA
Direito, Direito, 69.01, 175.26, USA
Direito, Direito, 78.09, 180.34, USA
Direito, Direito, 79.45, 177.8, USA
Direito, Direito, 70.37, 177.8, USA
Esquerdo, Esquerdo, 88.08, 185.42, USA
Direito, Esquerdo, 83.99, 182.88, USA
Direito, Direito, 77.18, 177.8, USA
Direito, Esquerdo, 79.45, 182.88, USA
Direito, Esquerdo, 81.72, 185.42, USA
Direito, Direito, 88.53, 190.5, USA
Direito, Direito, 81.72, 182.88, USA
Direito, Direito, 83.99, 185.42, USA
Direito, Direito, 65.83, 167.64, United Kingdom
Direito, Direito, 69.46, 177.8, USA
Direito, Direito, 67.19, 175.26, USA
Direito, Direito, 77.18, 175.26, USA
Direito, Direito, 78.54, 180.34, USA
Direito, Direito, 81.72, 177.8, Germany
Direito, Direito, 67.19, 172.72, USA
Direito, Direito, 81.72, 185.42, USA
Direito, Direito, 74.91, 180.34, USA
Direito, Direito, 74.91, 177.8, USA
Direito, Direito, 79.45, 177.8, USA
Direito, Direito, 81.72, 180.34, USA
Direito, Direito, 71.73, 172.72, USA
Esquerdo, Esquerdo, 71.73, 175.26, USA
Direito, Direito, 74.91, 180.34, USA
Direito, Direito, 68.1, 175.26, USA
Direito, Esquerdo, 79.45, 182.88, USA
Direito, Direito, 70.82, 172.72, USA
Direito, Direito, None, 182.88, USA
Direito, Esquerdo, 79.0, 182.88, USA
Direito, Direito, 79.9, 180.34, USA
Direito, None, 65.83, 172.72, USA
Esquerdo, Esquerdo, 64.47, 172.72, USA
Esquerdo, Esquerdo, 67.19, 170.18, USA
Direito, Esquerdo, 72.64, 177.8, USA
Direito, Direito, 71.73, 172.72, USA
Direito, Direito, 99.88, 198.12, USA
Direito, Direito, 77.18, 180.34, At Sea
Esquerdo, Esquerdo, 86.26, 182.88, USA
Direito, Esquerdo, 74.0, 175.26, USA
Direito, Direito, 79.45, 182.88, USA
Direito, Direito, 74.91, 175.26, USA
Direito, Direito, 83.99, 180.34, USA
Direito, None, 81.72, 187.96, USA
Direito, Direito, 77.18, 177.8, USA
Direito, Esquerdo, 88.53, 195.58, USA
Esquerdo, Esquerdo, 77.18, 180.34, Czech Republic
Direito, Direito, 79.45, 177.8, USA
Direito, Direito, 72.64, 182.88, USA
Esquerdo, Esquerdo, 77.18, 175.26, USA
Direito, Esquerdo, 74.91, 170.18, USA
Direito, Direito, 84.9, 182.88, USA
Direito, Direito, 72.64, 175.26, USA
Direito, Esquerdo, 74.0, 177.8, USA
Direito, Direito, 79.45, 182.88, USA
Esquerdo, Esquerdo, 79.45, 180.34, USA
Direito, Direito, 99.88, 182.88, USA
Direito, Direito, 77.18, 177.8, USA
Direito, None, 79.0, 177.8, USA
Esquerdo, Esquerdo, 83.99, 185.42, USA
Direito, Direito, 81.72, 180.34, USA
Direito, None, 67.19, 167.64, USA
Direito, Direito, 77.18, 187.96, USA
Esquerdo, Esquerdo, 74.91, 182.88, USA
Direito, Direito, 83.99, 180.34, USA
Direito, Direito, 72.64, 175.26, USA
Direito, Esquerdo, 70.37, 170.18, USA
Direito, Direito, 79.45, 182.88, USA
Direito, Direito, 83.99, 185.42, USA
Direito, Direito, 86.26, 182.88, USA
Direito, Direito, 81.72, 182.88, USA
Direito, Direito, 86.26, 190.5, USA
Direito, None, 86.26, 177.8, USA
Esquerdo, Esquerdo, 69.01, 182.88, USA
Direito, Direito, 74.91, 175.26, USA
Direito, Direito, 81.72, 175.26, USA
Direito, Esquerdo, 78.09, 180.34, USA
Direito, Direito, 79.45, 180.34, USA
Direito, Direito, 84.9, 185.42, USA
Direito, Direito, 74.91, 182.88, USA
Direito, None, 74.91, 170.18, USA
Direito, Direito, 79.45, 180.34, USA
Direito, Direito, 73.55, 177.8, USA
Direito, Direito, 83.99, 175.26, USA
Direito, Direito, 68.1, 175.26, USA
Direito, Esquerdo, 81.72, 177.8, USA
Esquerdo, Esquerdo, 72.64, 175.26, USA
Direito, Esquerdo, 70.82, 170.18, USA
Esquerdo, Direito, 84.9, 182.88, USA
Direito, Esquerdo, 83.99, 187.96, USA
Direito, None, 77.18, 177.8, USA
Direito, Direito, 77.18, 177.8, USA
Direito, Direito, 74.91, 177.8, USA
Esquerdo, Esquerdo, 76.27, 175.26, USA
Esquerdo, Esquerdo, 72.64, 180.34, USA
Direito, Esquerdo, 74.91, 172.72, USA
Direito, Direito, 77.18, 180.34, USA
Direito, Direito, 86.26, 182.88, USA
Direito, Direito, 81.72, 185.42, USA
Direito, Direito, 74.46, 177.8, USA
Direito, Direito, 81.72, 182.88, USA
Esquerdo, Esquerdo, 79.45, 187.96, USA
Direito, None, 83.99, 185.42, USA
Direito, Direito, 83.99, 187.96, USA
Direito, Esquerdo, 79.45, 182.88, USA
Direito, Direito, 86.26, 185.42, USA
Direito, Direito, 81.72, 180.34, USA
Direito, Direito, 88.53, 185.42, USA
Direito, Direito, 79.9, 180.34, USA
Direito, Direito, 74.91, 180.34, USA
Direito, Esquerdo, 72.64, 175.26, USA
Direito, Direito, 88.53, 185.42, USA
Direito, Direito, 86.26, 185.42, USA
Direito, Esquerdo, 79.45, 177.8, USA
Direito, Direito, 70.37, 172.72, USA
Direito, Direito, 79.45, 182.88, USA
Direito, Direito, 72.64, 170.18, Cuba
Direito, Direito, 80.81, 187.96, USA
Direito, Esquerdo, 79.0, 180.34, USA
Direito, Direito, 74.91, 177.8, USA
Direito, Direito, 81.27, 180.34, USA
Direito, Esquerdo, 81.72, 185.42, USA
Direito, Direito, 74.91, 180.34, USA
Direito, Direito, 80.81, 180.34, USA
Direito, Direito, 77.18, 177.8, USA
Direito, Direito, 72.64, 177.8, USA
Direito, Direito, 80.81, 185.42, USA
Direito, Esquerdo, 72.64, 172.72, USA
Direito, Direito, 68.1, 172.72, USA
Direito, Direito, 81.72, 182.88, USA
Direito, Direito, 72.64, 177.8, USA
Direito, Esquerdo, 72.64, 177.8, USA
Direito, Direito, 77.18, 185.42, USA
Direito, Direito, 86.26, 182.88, USA
Direito, Direito, 65.83, 167.64, USA
Direito, Direito, 77.18, 175.26, USA
Direito, Direito, 81.72, 182.88, USA
Direito, Esquerdo, 74.91, 172.72, USA
Direito, Direito, 77.18, 175.26, USA
Direito, Direito, 79.45, 175.26, USA
Direito, Direito, 74.91, 175.26, USA
Direito, Direito, 72.64, 175.26, USA
None, None, None, None, USA
Direito, Direito, 77.18, 182.88, USA
Direito, Direito, 74.91, 182.88, USA
Direito, Direito, 79.45, 185.42, USA
Direito, Direito, 88.08, 185.42, USA
Direito, Direito, 77.18, 180.34, USA
Direito, Direito, 71.28, 165.1, Cuba
Direito, Direito, 64.01, 175.26, USA
Esquerdo, Esquerdo, 79.45, 182.88, USA
Direito, Direito, 68.1, 177.8, USA
Direito, Esquerdo, 81.72, 175.26, USA
Direito, Esquerdo, 71.73, 172.72, USA
Esquerdo, Esquerdo, 74.91, 185.42, China
None, None, None, 172.72, USA
Esquerdo, Esquerdo, 70.37, 177.8, USA
Direito, Direito, 75.36, 172.72, USA
Direito, Direito, 74.91, 175.26, USA
Direito, Direito, 72.64, 172.72, USA
Direito, Direito, 83.99, 185.42, USA
Direito, Direito, 74.91, 177.8, USA
Esquerdo, Esquerdo, 97.61, 187.96, USA
Esquerdo, Esquerdo, 65.83, 172.72, USA
Direito, Esquerdo, 77.18, 180.34, USA
Direito, Direito, 74.91, 177.8, USA
Direito, Direito, 84.9, 182.88, USA
Esquerdo, Esquerdo, 76.73, 182.88, USA
Esquerdo, Esquerdo, 59.93, 167.64, USA
Direito, Esquerdo, None, None, USA
Direito, Direito, 81.72, 187.96, USA
None, None, None, 180.34, USA
Direito, Direito, 79.45, 175.26, USA
Direito, Direito, 72.64, 175.26, USA
Esquerdo, Esquerdo, 69.01, 180.34, USA
Direito, Direito, 79.45, 180.34, USA
Direito, Direito, 90.8, 187.96, USA
Direito, Direito, 72.64, 175.26, USA
Direito, Direito, 104.42, 195.58, USA
Direito, Direito, 86.26, 182.88, USA
Esquerdo, Direito, 79.45, 180.34, USA
Direito, Esquerdo, 86.26, 182.88, USA
Esquerdo, Esquerdo, 79.45, 185.42, USA
Esquerdo, None, 79.9, 182.88, USA
Direito, Direito, 68.1, 165.1, Cuba
Direito, None, 70.37, 175.26, USA
Direito, Direito, 72.64, 177.8, USA
Direito, Direito, 83.99, 187.96, Sweden
Direito, Direito, 72.64, 177.8, USA
Direito, Direito, 74.91, 172.72, USA
Direito, Direito, 81.72, 180.34, USA
Direito, Direito, 77.18, 180.34, USA
Esquerdo, None, 69.01, 182.88, USA
None, None, 88.53, 187.96, USA
Direito, Direito, 83.99, 187.96, USA
Direito, Direito, 77.18, 170.18, USA
Direito, None, 70.82, 167.64, USA
Direito, Direito, 71.73, 175.26, USA
Direito, Direito, 81.72, 182.88, USA
Esquerdo, None, 70.82, 172.72, USA
Direito, None, 72.64, 185.42, USA
Direito, None, 68.1, 175.26, USA
Direito, Esquerdo, 77.18, 182.88, USA
Direito, Direito, 77.18, 177.8, USA
Direito, Direito, 72.64, 177.8, USA
Direito, Direito, 72.19, 175.26, USA
Esquerdo, Direito, 81.72, 182.88, USA
Direito, Esquerdo, 79.45, 190.5, USA
Direito, Direito, 90.8, 187.96, USA
Direito, None, 82.63, 180.34, USA
Direito, Direito, 74.0, 175.26, USA
Direito, None, 86.26, 190.5, USA
Direito, Direito, 72.64, 172.72, USA
Direito, None, 74.91, 180.34, USA
Direito, Esquerdo, 79.45, 177.8, USA
Direito, Direito, 73.55, 182.88, USA
Direito, Direito, 83.08, 182.88, USA
Direito, Esquerdo, 70.37, 177.8, USA
Direito, Esquerdo, 72.64, 177.8, USA
Direito, Esquerdo, 74.91, 177.8, USA
Direito, Direito, 81.72, 177.8, USA
Esquerdo, Esquerdo, 72.64, 175.26, USA
Direito, Esquerdo, 81.72, 182.88, USA
Direito, Direito, 74.91, 170.18, USA
Direito, Esquerdo, 83.99, 182.88, USA
